CGPA,DSA_Score,Aptitude_Score,Communication,Attendance,Internship_Count,Project_Count,Hackathons,Certifications,Backlogs,Placed
8.83345877989392,79.00658412711132,95.61716465479833,2.953014775718328,82.3083487342338,0,4,1,2,2,1
8.636570834478706,39.10217166146418,33.02216150579082,1.3660090365117261,67.31031950401939,3,5,2,2,5,1
8.661178377941992,28.837929050511573,41.5370371010606,6.516397604772766,80.06563549618917,2,1,3,1,3,1
7.117710180488898,48.36977261126212,39.22101414181933,7.385974581323307,90.24202478620904,1,2,0,1,10,0
6.82116329919022,42.97911933232654,80.81859369897069,3.1562734376334998,50.183705714615385,2,4,2,2,6,0
9.14212519965331,43.7046496364792,87.24497308998616,6.448326040223138,41.1486920798102,2,0,1,2,9,0
9.145510276056314,38.688620083992795,44.94579564174703,3.9513090761150327,86.7461551837472,1,1,3,2,2,1
9.401825433610467,23.36745517090895,65.40968850662803,7.132068832826177,76.58184550915695,1,3,3,2,5,1
9.60958248650412,21.429914778673105,88.849211960784,1.992152748940531,81.97837417732731,3,3,0,2,9,0
7.80104079487422,99.01779117888252,81.29610813363755,8.902150026361744,90.28929849931856,3,0,3,3,8,1
7.756823326092398,54.22185069886899,67.95660438442938,2.8740959646557975,88.16865608947003,0,4,3,1,10,0
9.092328305350488,50.74613177277453,71.32433833211411,3.677859877561529,97.65520881572948,0,1,3,3,9,0
8.424837688499943,74.3717826154456,65.58523828413959,0.5809195208034978,72.1561047311271,2,0,3,3,0,1
8.658850947659666,37.46031102920513,50.828391592317445,1.115122123212764,69.30973795959432,1,4,1,0,2,0
9.081067012462455,95.99689471601803,69.55153950013113,5.158619027123281,64.1132319934438,0,1,2,3,1,1
9.505024038179048,82.90760115324417,78.22197114350635,2.675926767279715,49.22146257065227,2,3,1,2,7,0
7.020978205831911,27.15288018498076,91.13260411025654,8.354802257421944,74.35643397292134,1,1,1,2,6,0
7.190123286879748,53.40646206279427,74.54039477854737,0.14693388654953843,56.620751459558726,3,5,0,0,1,1
5.922918729283911,90.32946460497317,83.27850759302106,3.7909404867193617,95.27845073277854,2,2,3,0,5,1
8.102260634482782,95.57856178331282,41.20501444682011,3.3734554676909267,74.99144825662586,3,1,1,0,2,1
5.661740232085339,57.39212089998958,62.309023209385295,0.19327630917601035,75.57041083048661,0,2,3,0,7,0
7.59519108159607,69.07291113685662,30.653213387896532,1.2436839900051022,61.2954796526206,0,1,1,0,9,0
7.941900856184095,33.36271568736602,47.26752051651361,4.136426749186352,43.11936111866245,1,2,1,3,2,0
6.78943563457728,99.29349009095813,80.85232005791033,4.928645844474467,41.90462592237932,2,5,0,0,9,0
8.158749672560548,38.53373611067547,99.42669659445544,4.042897472548691,65.40010864919185,3,3,2,3,8,0
5.637251124725722,95.41854193081005,36.94246697110511,5.309376784120938,45.07392268583427,1,4,2,1,0,1
5.668066849371465,71.97173191938947,58.10460211029017,5.951316749056815,76.41081733240836,0,2,1,0,4,0
9.201702522968462,68.61894359030873,86.00496780894116,0.0992382112783563,92.85838033837945,0,5,0,0,2,1
7.120857886350683,61.015080881320685,44.28249442402292,4.640951594535039,92.97488899112332,2,2,3,3,5,1
6.0717723069334815,38.45358493742069,68.85594645116004,9.634992408875883,79.54272460793393,3,3,3,1,9,0
7.850094670246619,34.12224256044066,81.31499072207723,5.190322801295487,52.67390988837586,2,2,1,3,1,1
8.96497098894375,37.63889672561403,73.11898151821254,6.775422674589532,91.77980988153232,3,5,2,3,8,1
6.471194623735794,34.91506097154036,43.16173142307913,3.118638579168832,93.16560611879248,3,5,0,0,5,0
8.303007141185502,82.36675788534026,54.87691980800176,7.739913781527625,51.79921509717752,2,0,2,2,6,1
5.884063592471956,48.01002073333841,84.8654249139778,7.729214818761151,84.24556514624064,1,3,3,2,4,1
5.732567745258734,24.62741412507171,68.79585598924116,5.212960476541389,57.19117293562738,2,0,2,3,8,0
7.891095842056666,97.52821041126491,30.366072948003893,9.760138232792135,88.15841874117578,2,3,3,0,0,1
7.93285804724548,90.70287079707406,83.26935320196657,1.2555021476265338,99.83427399421616,0,2,0,1,4,0
8.36843455674193,94.22018265561704,32.47179484581673,0.16947664889580993,41.80156031976357,0,5,0,2,10,0
8.767411001751977,99.59262581171483,82.20136479118625,7.701582117570959,93.84195194745593,2,0,1,1,9,0
9.891334357581407,33.91161993755898,44.173639211566616,8.071555373648826,77.35783201591948,2,2,1,2,10,0
7.823351567355379,51.699361512212704,97.06514360835662,1.2020722912057624,98.40295714988926,0,5,2,0,5,0
6.953304128235606,80.6590780563273,55.75585259114591,2.6558283295860607,67.90057105158566,3,3,0,3,6,0
9.078337876459166,75.68164944430337,52.88521314366554,0.1755236336662891,90.84327583428242,2,5,0,1,3,1
6.718745130679334,32.311672507188405,40.422163523271124,2.933086107805647,43.743644115896636,1,2,1,1,0,0
7.4753713931753625,85.26664999924942,51.39229508431504,7.731418739186715,60.11674300469774,1,0,3,3,10,0
5.853053716040197,37.95524574693285,91.36555332797404,5.179605277125789,44.0209922650726,1,0,2,1,7,0
5.614078345369559,37.905409185809845,99.7434036339073,3.480955931682881,98.52058800874423,2,5,2,2,9,0
9.831917866050663,62.957953831473084,55.78166713547938,3.717392949063303,89.0184344363102,3,2,1,3,3,1
9.261910542304927,67.43519478733626,61.40274416681798,0.013536257154681541,91.15284527475822,3,1,0,2,2,1
8.63188392742164,66.40689662702489,80.54496567419159,2.9980052756523587,96.27791388603364,0,3,1,2,6,0
7.340288249864214,27.31894699182039,92.03370463255521,6.464587416379305,45.10620916718712,2,3,1,0,1,0
6.279824440318806,90.19686901043043,71.51310339307489,9.741944438163571,63.1358555508,3,2,1,2,7,1
6.203966692019887,41.24800340709648,57.40679887244805,8.470608269838994,44.26209334264013,2,1,1,0,5,0
6.626093041740679,30.361193702624334,58.88352885940366,0.23594964645529126,52.64758609300172,0,0,3,1,6,0
7.9715199911775425,91.09984638951818,78.69327025477648,8.985606046748394,53.76194662226034,0,4,3,1,4,1
8.71568165215028,96.45211985838027,30.22527845229951,7.83198413298626,68.14643266285472,0,4,0,0,8,0
8.47088819522979,88.97020938123605,73.37125362218885,7.803761235709804,56.11373004721855,1,2,1,2,4,1
6.759702536256743,84.76128597799024,54.884510730895016,4.579957590035715,46.058686409065665,2,1,3,3,10,0
9.796893762984373,72.41935845112174,85.59381318939589,3.980052929545028,50.04946534564646,0,1,0,3,4,0
8.820536125130959,64.06858964873115,36.50934478761925,3.029157288331926,48.836533813125456,2,3,1,0,2,0
7.994593236301303,26.958940792912813,71.17415868638733,0.6569485895436578,98.3846078747379,1,0,2,1,10,0
8.252743358054586,52.676257045655895,63.668102292028664,2.282353634936991,85.55755041510841,1,5,3,1,0,1
7.388200280925055,49.81508136098512,74.96278681336591,2.4660363497802464,98.06568791617372,0,1,0,3,1,0
6.6147894527552085,40.7803027008261,34.53975161380778,4.840770697102016,66.38442919047452,0,5,2,0,7,0
7.101877053930677,77.87360909508679,70.59886511996919,7.4744440659669396,56.702108899759395,3,4,1,3,0,1
8.910307497089661,59.67005880630167,69.30392115716666,4.7380982839794665,87.8975918325512,2,5,1,2,6,1
5.564770698833901,26.483697272611835,69.24620660913197,0.5784444944716061,59.57523508246881,0,0,1,2,4,0
6.022326882281123,37.6146561559849,72.24413666175184,9.57789800988204,57.9630024223209,3,0,3,0,2,0
5.707011889097887,74.66070109276768,77.35275560584535,9.427243190941123,53.950359532469875,2,5,0,0,10,0
5.683279610435366,26.090468759224017,86.34922997765389,7.851895431484084,47.78073869345412,0,2,2,2,6,0
9.349572628049533,88.0965531239015,48.887450408975,9.913279015642205,55.387783661005955,3,1,0,1,8,1
8.666460367210107,59.611722161117946,87.75345871260434,5.444823328002629,61.31918490843326,3,2,3,0,1,1
7.6337822308929635,58.44692618613184,64.87789775844175,9.627683502532062,80.43965248874383,2,5,0,2,7,1
5.940253722929507,67.3926227727614,35.39407953940318,0.7560504061675077,43.753890533167095,3,1,3,2,8,0
7.712271438025746,85.97447727401193,34.098565047078544,3.656807482613713,52.630416379920575,2,3,1,1,10,0
7.6306229685125455,47.824736632175444,53.39668230872425,2.253812680067658,88.54141841750058,2,2,2,1,2,0
6.279408414595069,74.24129220472508,84.94278839780273,1.9583308413427003,48.81531541502625,2,2,1,1,1,0
7.452332421570879,65.2585571196633,79.5376654318641,1.4080294889267608,60.55870879135129,1,5,0,1,6,0
7.29327130478818,41.362261613553706,85.20304752706845,6.224136415659967,91.87953531148841,3,4,1,3,4,1
8.271325441234975,90.29039890841264,66.20883395091266,7.813218557473051,49.29551866860656,2,5,2,1,4,1
8.357921428904397,83.79408172855425,60.81392985688434,5.782983994203606,44.96421013709139,0,2,1,3,9,0
5.7038680439742,72.67614677267403,40.32167686943988,1.4696270958820967,69.07227970480065,1,1,2,0,4,0
7.185756765819121,88.04653832753935,52.97349275265181,8.111237699334708,58.14517067671218,1,4,2,2,3,1
8.316369620714063,89.3835360767842,60.381355632171264,6.359547071637285,73.80450186903124,3,5,1,3,4,1
7.764113163610395,76.66903813720279,36.202030077573205,3.881657061269955,88.22829342900852,2,5,3,0,3,1
9.35420428534745,86.96106626909376,45.442836689784784,6.74130295536063,48.22890928916459,3,2,0,0,5,1
8.464121342285253,75.79771693354269,71.87577058446172,2.5990497924283282,74.84194507325711,1,2,3,3,3,1
6.233204921866434,74.41126174082403,81.49641799674329,3.451922084942105,70.33052562339184,2,3,3,0,1,1
5.8175593633019345,69.48891025721474,99.88432579750648,9.174858431319903,48.64472716079197,0,5,1,0,8,0
8.39088675192842,80.2173311646113,95.31793319404903,2.905045056714204,77.43990913173894,2,2,0,3,1,1
5.619300897437298,32.68840842344589,74.9795639674634,4.699882681579366,56.4184250716463,1,0,0,0,8,0
8.135990115730586,90.46966073591427,59.487363730585045,8.901411373960146,69.27005911264075,0,4,3,1,9,1
9.73103608641231,89.74748221961856,74.5324155295763,7.077213502675274,44.93633945662371,2,0,1,1,5,1
8.089633800441455,22.33978264276473,84.99561326561624,0.6220322616470275,67.57504343281738,0,4,0,2,8,0
7.246764667929348,86.06534004518102,38.28353336463711,1.4730304427897034,58.38780808256922,0,5,3,0,8,0
8.39479698299059,30.309589397875616,58.693342278740175,0.07841590771916818,89.34287267112126,1,3,0,2,2,1
7.562138007211825,46.809508340731355,88.7861599944932,6.309217902291634,43.4187236198421,0,2,1,1,0,0
7.955275551921707,79.48066050332862,56.868306635313076,4.4767342541041835,65.1164364950998,3,2,1,1,0,1
9.736591639494364,32.860791683864655,70.03105898590306,1.3427485090227553,67.50588544788627,1,2,1,1,2,0
7.237461870103484,85.43736192952497,71.14385526035387,9.579341210567705,83.50036457794712,3,5,0,0,4,1
9.825357537207614,86.57073423661936,42.91333771935476,5.296597239456199,74.45725450541266,0,4,2,0,2,1
9.574077888802286,60.597418700866896,55.356480915660185,2.418932941128892,80.03274023165086,3,2,0,1,8,0
6.381060106551834,20.510869737346688,53.415790211935246,5.006035711547075,86.62295713910537,2,0,2,2,8,0
5.8121258539382445,42.96305065399302,31.833769597244537,6.796203327351078,91.73217841949133,0,2,1,2,2,0
5.95350100619842,69.35415347005937,31.693423472394866,0.7623921797356448,58.83252980334823,2,5,3,3,2,1
5.581998215431974,98.49489424219388,88.21879305730414,2.74703815047892,72.28136232183418,3,3,2,1,4,1
5.924993323401678,70.54508216133347,49.11495669809687,8.069654908839937,90.40648470635199,2,0,1,2,1,1
8.573530480373606,40.78428648513278,66.26551363671709,4.596648704026612,99.36706785790338,0,2,1,1,5,0
5.820348918071031,70.72045624796891,50.910790151214115,5.465771420322949,93.37115866262579,2,2,2,2,6,1
6.935390336321926,63.198830377268436,95.84754715807384,4.328160022094693,62.28803575746261,3,1,3,3,8,0
9.301938899362545,82.3876316120915,48.150773120604164,0.4389994264300512,51.709991033119024,3,4,1,3,5,1
5.604723710811216,28.558451106156674,60.07597689172546,1.6574977982015593,69.36355224439532,3,0,2,1,2,0
9.16510817165021,80.88223220016224,91.09111753392213,4.455416387418909,84.49848711016253,0,1,3,2,4,1
6.7683464864803,63.301326294088824,88.93534967542661,2.0918546540792784,69.55414424519785,3,3,3,0,3,0
6.031741724297453,97.03936030871957,43.02709924923941,0.49979028659678737,68.9908517988201,0,4,1,3,4,0
8.635317244138678,47.34977328309489,86.18503168569973,8.436496640518238,90.29382526490804,2,0,0,1,7,0
8.330242810509478,70.60975145071585,62.073082071652486,9.811925291641158,61.68422674403118,3,2,0,1,7,1
9.448624060871738,94.5622484408014,63.80782104597486,7.931428739967394,91.58768048869874,2,0,1,2,5,1
8.807819697117486,28.20077823925434,39.34359806911606,8.53784921704667,64.40828805710342,1,2,3,1,0,1
9.115664186731818,94.9782789789161,35.64210596299873,2.419771303170454,59.69398634070036,2,4,1,3,7,1
6.7691555765708795,75.03085778406506,80.95575148816357,9.606269755131997,67.23939467198194,1,2,2,1,7,0
6.298477947008752,25.42696472841375,64.75228066487098,1.9692570445342839,85.7468175204921,2,3,0,1,1,0
8.877766382383863,44.0770853557453,60.57954918306257,9.514298103618323,47.56012167183965,0,5,2,0,3,1
9.130756326702688,76.65376709162253,81.06557600566777,9.94819293965951,51.78515295232104,2,2,1,0,1,1
9.95727313900303,25.388048117501736,83.58590292937768,7.117228057460487,97.08668953978551,0,3,1,3,3,1
7.35677954610142,66.57363681410186,41.12357173685475,9.81143731791822,50.52949764288144,0,5,3,2,9,0
7.174081386067524,47.67064455623654,72.71576046343489,5.695397795671036,74.06363907586328,3,4,3,0,6,0
8.993858323338985,69.67324142139816,39.474785759437985,2.595417831760903,74.75886799971627,0,4,3,2,8,0
7.033615931138581,23.65936270500103,82.5962560220332,4.369958856656209,69.37746772301469,1,0,2,3,7,0
9.68840796521604,89.7229444921901,75.98686093869976,5.93560935378786,78.68471491460912,3,3,3,0,8,1
9.362857383293553,97.87911753419175,96.96302347584206,0.7308156202701499,53.789603547857105,3,3,1,2,7,1
7.430473123187582,97.51022842285532,34.82706114494948,6.223432646172461,73.15973606660489,2,1,3,0,1,1
8.878919805061738,79.97214653943398,33.9938304805878,9.811778367622946,62.33039531481383,0,1,0,3,6,1
8.895442933381071,30.406899210450558,49.75309522852401,1.9010764978372763,79.70003557775135,0,5,3,3,1,1
5.964057409761697,80.6610556743218,48.31939786151342,7.925951162883833,48.47341260238897,1,5,2,0,10,0
9.56148808005805,21.96695331670412,47.28851593503999,9.078987937796194,74.25264501036858,2,1,0,2,1,0
7.773635676015357,21.76988412231978,93.43782063647257,9.437015928202207,51.11622132299942,2,5,0,1,3,0
9.219058597484837,45.8888175319633,47.46823398946543,9.601356044054473,56.71858378690219,3,2,0,1,0,1
6.940223204637753,59.091455232373264,49.03648082900417,5.214596387214719,53.12258801941499,3,1,2,0,4,0
9.529854528232903,81.63259342462345,83.15787836925746,9.773079079915037,50.970266792129024,3,3,1,2,5,1
7.251407554303734,74.66363012852042,61.481788971537796,7.573102071344389,89.54265709364002,1,2,3,1,8,1
5.548769431661342,55.67221651013987,84.36973898686269,1.616714362369619,57.14245405965342,1,5,0,3,9,0
9.574218893886687,41.89013330253327,34.575631029506965,4.7690010646797,95.62742691186696,3,4,0,2,7,0
5.910790045537601,99.76996001261689,64.12998355713691,7.18331175372004,98.19559152071145,2,0,0,1,1,1
6.936911369156867,54.094504178877834,32.35295201282978,2.473403158190833,74.27562819622584,1,1,1,2,0,0
9.775278851728622,56.11096194637404,34.38572424187482,6.406151835488874,48.580067359943584,2,4,1,0,1,1
9.777732161219003,33.089905695333535,93.45062173410876,6.666004790466192,62.47289460277487,2,5,2,2,6,0
8.080470496554788,83.58476389999436,39.74717597823166,1.6269974380856589,87.86393580089285,0,3,1,1,3,1
8.343267454764096,75.49457806251908,67.2694477592652,5.650853124527563,62.04344372182423,3,0,3,0,9,0
7.518004848902439,37.66156902310083,58.77669218204946,7.716269109786077,45.221033098167325,0,4,2,2,4,0
6.819448472641291,26.590483649267416,54.31403283811899,4.988956645359419,73.40709465569128,3,0,2,3,6,0
6.978990454164622,74.43994416597704,92.98833419810907,0.12103116776107425,90.70725108976208,3,1,3,1,2,1
8.526333052346672,72.36089714249081,31.527637774284266,0.09038469079292177,87.75558322861013,2,5,3,0,9,1
8.88568538246956,41.86076215985675,76.46527803229124,3.570293439700122,50.507388407821196,3,3,3,2,1,1
9.062105696766318,96.06908498003283,97.43761039494854,9.26194068431782,80.365876864748,2,5,2,3,6,1
9.053281642575492,32.08463134247202,69.21177284232894,2.286767796036088,53.23025580613883,2,0,2,1,4,0
5.910427463719107,54.586784083408155,95.57757234231643,6.343636888716872,53.09245207313033,3,4,2,3,0,1
7.7248913711616165,95.4892736134079,33.65805155002166,2.2207587069332058,92.44430639831111,2,1,3,2,0,1
5.759014420074899,53.57818535408978,59.31553233519129,3.216699896595486,54.98013716441381,2,1,3,2,8,0
7.97287997045681,71.08207581312683,48.21104536734358,8.48042089601484,55.794840791080674,2,5,0,0,4,1
7.4868872561801965,51.80755183702354,81.15746754865108,7.288614422699469,40.03920344567797,1,4,1,3,0,1
9.494668822412349,41.937216187893604,98.69079633480726,0.9539927731321063,92.24014204753107,2,4,0,0,6,0
7.079117556484354,98.71821183678625,47.957104371097344,4.287020209864336,87.55568879254808,1,0,3,1,8,0
6.026801573924226,52.74672050520344,75.79222210318521,0.2916976364526447,77.63973610544068,1,5,2,0,10,0
6.143462569237761,91.52793629433076,43.86683429318181,4.80890146603009,85.01594583633053,2,5,3,1,0,1
8.926797842728625,38.39636847128689,69.5731178200127,6.62434011701068,49.12291404546951,2,2,1,2,9,0
8.281981284923175,37.04837632200666,62.47527406818353,1.1850262359815156,67.49941567525453,1,5,0,2,3,0
5.955052042552556,22.49072663076091,98.0403730742076,2.8888493890916567,61.07316324092685,1,1,0,3,2,0
5.878480627517488,72.13334603007081,72.59690908875265,3.9783662550215695,45.62659157542099,2,0,2,1,4,0
8.65436109156604,49.48210749790089,54.46544604607732,9.195310246560497,69.16782911289545,2,4,0,2,6,0
5.8274335286388705,89.14865998717096,37.986704942155335,9.93255015422964,95.24437902055811,3,5,0,3,7,1
9.198370266806602,57.85679253532457,40.58727801144542,0.44911298995615856,42.40354714304167,1,0,3,3,1,1
8.678090022204232,97.45547423317774,45.772185096586455,7.61007923495392,57.48765480962763,1,5,0,0,6,1
5.866069512888549,34.84204125624969,47.567666293820864,3.717240664023432,52.45245617234221,3,4,0,3,0,1
5.881769713383363,89.48985343644887,89.54312404887965,3.9245818622948003,54.28879921994178,1,3,0,2,6,0
9.939878103255289,82.12774822333934,69.28559517977675,7.542649733470227,94.50607311276252,0,4,2,0,7,1
7.184218580902542,81.67374757152416,66.63736379620565,9.184264321454087,68.08414325405741,1,4,2,1,1,1
7.167889661801009,87.58265824935101,38.033821030845225,9.509285945025484,67.97796477638913,3,4,3,1,8,1
9.157598052658761,80.88191927543991,90.20977853446044,5.771225860383208,85.63453854731694,0,5,0,2,0,1
9.762618598227364,70.09762573051323,80.59700122459387,3.571211593005028,49.26953224029555,2,2,2,2,5,1
9.93700478720292,30.499590214591006,34.736785333000114,7.875490858587792,69.23592124600304,3,4,2,0,0,1
8.890201833665238,22.602094359300153,79.5484568060838,2.5100138326230024,65.79911284726359,3,1,3,0,2,0
7.193168134889121,93.66782782525495,68.04767521398523,5.640740288335177,75.81464143279936,2,1,1,2,10,0
5.87575322514401,69.33202516165905,35.72077420227448,3.5857846152487314,99.97346219502631,3,0,0,2,5,0
8.997161121673466,83.7229832780941,62.08104490700595,6.566310737078761,86.16693364492284,1,2,2,1,2,1
8.012819123811123,58.52178812100401,63.92874009910329,2.403989128935069,63.87194218104563,2,0,3,1,7,0
7.408999041611393,29.38465511699156,41.6042178114293,1.9159294573482577,89.65318313644282,3,1,3,1,4,0
9.578594732926312,30.014863376204033,96.19887029001976,9.182390866754371,50.24250179874881,2,1,3,2,1,1
6.000388670377681,74.84522297831771,89.49827600364634,1.018036829495369,41.827821178537604,2,3,2,3,3,1
7.716812969308866,54.424471591957015,76.83156361303759,5.059579077349317,52.26690234785639,2,4,0,2,8,0
5.551091401453386,36.04197813602694,62.360689270042506,2.208527829630089,60.42469336685558,0,1,1,2,3,0
7.608972888973568,59.327563739314954,58.82358791091559,0.3892996332566745,70.6348454475736,3,5,0,1,9,0
5.753364740568268,25.13671496601073,75.5681427005668,0.3601881829142639,76.90774843247199,0,5,3,2,9,0
6.034680623206324,66.5577121531519,68.18023085848338,1.7522177210582734,94.63634303286531,3,0,3,0,7,0
6.028868110496972,41.51947235480782,34.359117411731994,8.667703545060002,70.59124057302746,1,0,1,2,4,0
8.421446359522285,83.80472805097506,65.87518541392322,2.8247874397702666,70.07653867754377,1,4,0,2,10,0
8.857201956694405,44.8289567138859,86.44825320629877,9.504591705752958,43.01458058937893,1,4,3,2,10,0
8.125159442937218,56.4176119265441,62.146791431787065,5.816222929891936,42.09469315937343,3,3,3,2,9,1
9.829776468135439,20.92964319264805,33.63696042879879,4.366141897687661,73.06959771498232,2,2,0,3,0,1
7.186917607856668,25.795751023564712,85.03947395688232,5.800888346694546,66.29071679490067,2,0,3,2,6,0
6.785704388268373,51.399484512534784,44.09546474951821,5.166983852262677,90.35082369881792,0,4,0,0,2,0
9.408696076852571,58.39510677736988,48.10345844216272,7.587762537573251,49.64077508271071,0,0,3,0,9,0
6.506181273337537,68.0016438495443,41.529444740260715,2.8249606597285224,41.498299727022975,1,4,0,2,7,0
9.834501427482751,43.33300629674426,53.115054541004824,3.530503916003024,66.94232607580756,0,1,1,1,2,0
5.554695136104174,75.5985508901234,82.97260539820445,8.940943025332507,54.24871340513545,3,0,3,3,0,1
9.864454720184376,88.80979177513636,66.35701016527561,9.464565131504054,42.97686240033025,3,1,1,2,4,1
5.694219603777593,82.38807911146799,44.34168919054988,8.925582274864745,83.47589721085774,0,0,3,2,1,1
9.51014401164132,23.16950602786857,91.44810547064286,4.194479939573136,46.69557999743485,0,2,3,2,10,0
7.874654990888349,58.44055578062631,91.57072984660704,7.803655030068817,76.49917000046631,0,3,2,1,3,1
9.968341582536851,28.39441427345399,90.94048975322048,4.763357333010988,56.86298501001335,0,5,0,1,0,0
5.832084541309295,39.363601269002196,46.71573479670775,4.975398521461022,50.40976302130132,1,5,1,1,8,0
7.992344279805943,98.93300746137172,61.58675409266917,2.0468010905728393,62.78509137515905,1,5,1,3,5,1
9.861861410285945,31.39964343212106,98.94927592986126,5.911303032585165,88.08674657337721,0,1,1,0,7,0
7.85394029876567,59.911052276108485,84.04087334169932,1.8613589775334793,63.52561461427436,3,4,0,3,10,0
8.33229387160868,69.45245874544952,31.901719485789187,3.3156469906719375,85.04617895266334,1,5,2,1,3,1
8.630869100430777,76.19719764352831,34.56432138823445,8.550302016199351,47.52917780794904,3,2,1,0,8,1
7.54543479145498,64.77189467895313,62.475196376863295,2.0707580921085524,86.36628517990475,2,5,0,0,1,1
8.324011360378286,20.781667793534695,93.64541441030921,0.7115828517343281,54.215999494398915,3,0,3,1,8,0
8.12941440365395,46.11690465951935,67.70912585669,0.690075926128163,80.64358779333236,0,1,1,1,4,0
9.55521104720945,61.416931470776916,64.84687556240031,9.407845205031078,73.94689329045978,2,0,1,3,5,1
5.70450871153656,27.02931993158667,37.38315899696414,5.069204379618347,95.74868303270124,1,0,2,1,2,0
6.764334353165037,48.050154496734464,75.9746073307006,4.094120718170183,63.23935107851884,1,0,1,0,3,0
9.776851678344514,22.656248703309323,87.54722124201578,8.108785810079183,43.969911330066424,2,3,1,2,5,1
9.506187027509124,26.28627977240166,56.62940052552936,8.35825927910516,41.14932913307518,3,3,3,1,6,1
7.550455387535708,51.75386209612768,84.29282956477292,3.321910331156046,89.6115136583652,1,4,0,1,0,1
8.290596690106916,30.617260323444828,97.51336577305682,6.936180574737953,71.48413825968593,0,1,0,3,6,0
6.7482153234150974,65.40326786092464,44.26365213893824,7.711228158518866,86.51464311009696,2,2,2,3,0,1
6.346545218756926,75.15719753098125,66.63307418363189,6.546506868659545,54.065536000690884,0,2,3,1,4,0
7.586642822229919,84.04693592872663,50.09965706592028,1.5159507480009937,60.70502473079402,2,2,0,0,5,0
7.0900850261172375,36.012019539584806,85.49980933236876,8.75883083517057,41.80623233267914,1,0,3,0,1,0
8.126452503328924,33.398606580725584,70.43153561168103,5.390945527360087,97.68953947444673,3,3,0,2,9,0
5.8498058663424315,28.36542722675202,74.42076922852127,2.8247242637000367,80.0720744020488,2,1,3,1,8,0
9.884776634497749,70.91441996349093,85.85399117311258,4.252281854376939,95.99230526555837,2,0,2,3,9,1
9.937948350158212,76.5180581189521,57.71793308637184,0.3757109039890738,55.92978444574434,0,3,1,0,5,0
8.641727713088853,22.526891586051363,94.05630478849302,1.2786680122241756,76.68781667353966,1,3,2,2,6,0
7.912433648548541,94.89697969949519,67.3120207072298,7.655467505158608,80.70999809755827,0,5,0,1,9,1
6.892874273288475,24.157702692117795,41.05683759847436,0.00011634755366141114,59.05298201545531,1,5,2,0,7,0
9.162077588681269,63.30370682408564,78.71293827181617,4.165658284822921,90.8865541009378,0,1,1,1,10,0
8.581290276492457,76.72484155607332,85.52829453067781,5.225101810855884,96.82968777401487,2,1,2,1,9,1
6.231776227052011,89.67752989968685,52.173317394726865,0.546344200009723,93.09130706176026,0,1,0,0,0,0
9.599172330222292,77.12695457059422,90.0025479899127,9.730781629723328,84.34401855636236,3,0,0,0,7,1
9.201417593154261,84.13824664558335,93.43002783360365,2.261253312496719,56.64788078349724,1,4,2,0,3,1
9.774099609813657,47.15601540342448,49.38331411644663,3.0419871963628085,56.8969625263379,1,1,1,1,9,0
8.76573778774762,85.18600909972098,98.84650309006554,3.0394251225502735,97.80161922676228,2,5,2,1,7,1
8.260368381711054,26.409187710774013,39.84980696341309,2.304166621173499,40.61706975614152,1,4,1,2,5,0
7.382093663307785,91.58533248484221,44.141096788174295,0.01473822086311416,82.96299839452867,3,0,3,3,10,1
9.69727817509306,63.8073900922989,42.89573874666183,7.293447940879964,82.37476975331573,0,4,1,1,8,1
9.397287502751837,85.3838215969995,92.57927970055093,9.668454997992853,77.36137245698785,2,2,3,3,10,1
5.703484015477852,56.18546276146401,75.80047866274734,2.242934832850451,99.40653076521195,3,4,2,0,3,1
5.618651385237634,71.48621561572199,40.6472998255591,6.630471918034225,58.712766145823515,1,1,1,1,1,0
7.194085150951223,62.11221287488905,60.82263928578443,7.418963269587151,60.398311827594895,1,0,3,2,1,1
9.147489988518249,78.52716174042655,73.07086175488614,8.484253790905248,44.73636417679333,3,1,3,2,4,1
9.942742581917251,26.530398562447168,35.84248594925683,4.226291970136091,66.56788819262425,0,5,3,3,9,0
6.176876009965877,24.828166719245104,91.76914578851371,3.0293090564042924,55.662911574090884,0,2,0,0,8,0
8.173588219084607,39.768258720811716,86.25224748090747,3.252951340230311,60.60320213065865,2,5,2,3,2,1
7.214008854839597,32.76357440905507,65.36447415036469,7.126213330985128,90.07430741533766,1,1,3,0,7,0
9.864614790165714,89.74268532737614,97.69886306814193,8.16779466505636,96.12907081164974,3,1,1,2,3,1
9.28953515411069,37.53711898864354,59.24326854925698,1.8161396775660266,51.143984320311134,0,1,3,3,5,0
9.272479171200121,98.0692204655305,98.88772233255484,3.7094100815776523,62.35053589320795,2,3,0,2,9,0
7.609119219077366,46.951663341688544,76.7543999162539,9.0194019674915,95.71783372692364,1,2,2,2,5,1
7.366687760519493,34.569433255095944,74.4269891277759,8.066935196947393,43.70850764135336,1,1,0,0,2,0
6.730331823688179,83.17588057139832,41.61684267070495,9.848584027624758,45.54163168668271,2,1,0,3,4,1
5.753689734929172,72.69662204007008,91.73494308132507,7.542482596820808,49.76745935237376,2,5,0,3,2,1
9.39125069314774,59.85565731625112,59.92427815444306,3.9319520102792227,75.71277004761248,0,5,1,2,10,0
9.158054541085349,64.42908407501051,41.35633840477355,5.906378339946378,49.02833626035985,3,1,2,2,10,0
